65 154 55 
80 154 55 
80 154 45 
65 154 45 

65 154 55 
72.5 166.99 55 
72.5 166.99 45 
65 154 45 

65 154 55 
57.5 166.99 55 
57.5 166.99 45 
65 154 45 

65 154 55 
50 154 55 
50 154 45 
65 154 45 

65 154 55 
57.5 141.01 55 
57.5 141.01 45 
65 154 45 

65 154 55 
72.5 141.01 55 
72.5 141.01 45 
65 154 45 

65 154 55 
80 154 55 
80 154 45 
65 154 45 

